Year,States,AgencyName,Population1,TotalOffenses,CrimesAgainstPersons,CrimesAgainstProperty,CrimesAgainstSociety,AssaultOffenses,AggravatedAssault,SimpleAssault,Intimidation,HomicideOffenses,MurderandNonnegligentManslaughter,NegligentManslaughter,JustifiableHomicide,HumanTraffickingOffenses,CommercialSexActs,InvoluntaryServitude,KidppingAbduction,SexOffenses,Rape,Sodomy,SexualAssaultWithanObject,Fondling,Incest,StatutoryRape,Arson,Bribery,BurglaryBreakingEntering,CounterfeitingForgery,DestructionDamageVandalismofProperty,Embezzlement,ExtortionBlackmail,FraudOffenses,FalsePretensesSwindleConfidence.Game,CreditCardAutomatedTellerMachineFraud,Impersotion,WelfareFraud,WireFraud,IdentityTheft,HackingComputerInvasion,LarcenyTheftOffenses,Pocketpicking,Pursestching,Shoplifting,TheftFromBuilding,TheftFromCoinOperatedMachineorDevice,TheftFromMotorVehicle,TheftofMotorVehiclePartsorAccessories,AllOtherLarceny,MotorVehicleTheft,Robbery,StolenPropertyOffenses,AnimalCruelty,DrugrcoticOffenses,DrugrcoticViolations,DrugEquipmentViolations,GamblingOffenses,BettingWagering,OperatingPromotingAssistingGambling,GamblingEquipmentViolations,SportsTampering,PornographyObsceneMaterial,ProstitutionOffenses,Prostitution,AssistingorPromotingProstitution,PurchasingProstitution,WeaponLawViolations
2020,Oklahoma,Stillwater,50831,3079,593,2179,307,525,97,360,68,0,0,0,0,1,1,0,6,61,23,3,14,18,0,3,12,0,231,39,351,9,5,373,69,65,4,0,4,231,0,1021,0,1,208,119,1,414,76,202,90,12,36,8,243,127,116,0,0,0,0,0,15,0,0,0,0,41
2021,Minnesota,Stillwater,19799,566,100,390,76,90,19,47,24,0,0,0,0,0,0,0,3,7,4,0,0,3,0,0,1,0,29,10,89,0,0,60,28,15,2,0,2,13,0,159,2,2,26,15,0,47,24,43,29,2,11,0,62,34,28,0,0,0,0,0,6,0,0,0,0,8
2021,Oklahoma,Stillwater,50786,2998,780,1706,512,713,98,518,97,1,0,1,0,0,0,0,7,59,19,1,7,32,0,0,18,0,215,37,377,20,5,136,71,30,5,0,2,27,1,769,1,0,137,92,1,318,65,155,72,15,42,8,411,217,194,0,0,0,0,0,23,0,0,0,0,70
2022,Minnesota,Stillwater,19388,500,110,317,73,88,11,57,20,0,0,0,0,0,0,0,2,20,7,0,0,13,0,0,0,0,14,8,67,0,1,56,26,13,1,1,4,11,0,144,2,1,33,10,0,32,15,51,20,1,6,1,61,36,25,0,0,0,0,0,2,0,0,0,0,9
2022,Oklahoma,Stillwater,48384,2915,672,1650,593,617,112,432,73,5,5,0,0,0,0,0,2,48,15,3,7,22,0,1,6,0,206,70,395,32,4,125,68,35,2,0,1,19,0,684,1,0,107,88,3,255,49,181,75,9,44,29,472,254,218,0,0,0,0,0,24,2,2,0,0,66
2020,Oklahoma,Stilwell,4070,249,82,142,25,77,14,43,20,0,0,0,0,0,0,0,1,4,0,0,3,1,0,0,1,0,13,6,21,1,0,5,2,1,0,1,0,1,0,77,0,0,33,12,0,12,0,20,15,2,1,1,20,18,2,0,0,0,0,0,0,0,0,0,0,4
2021,Oklahoma,Stilwell,4014,426,108,243,75,96,25,45,26,2,1,0,1,0,0,0,3,7,0,2,0,5,0,0,5,0,39,5,39,3,0,13,8,3,0,0,1,0,1,104,0,0,23,27,0,18,5,31,26,2,7,1,66,46,20,0,0,0,0,0,0,0,0,0,0,8
2022,Oklahoma,Stilwell,3651,577,125,278,174,119,23,69,27,1,1,0,0,0,0,0,0,5,1,0,0,3,1,0,8,0,38,2,62,5,0,15,9,5,1,0,0,0,0,115,0,0,38,18,0,10,4,45,26,1,6,0,146,79,67,0,0,0,0,0,1,0,0,0,0,27
2021,Texas,Stinnett,1742,38,18,5,15,17,2,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,13,12,1,0,0,0,0,0,0,0,0,0,0,1
2020,Massachusetts,Stockbridge,1884,66,5,59,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,1,22,7,3,10,0,0,2,0,20,0,0,0,4,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,Michigan,Stockbridge,1253,42,15,23,4,13,6,6,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,2,3,0,0,8,4,0,2,0,0,2,0,7,0,0,1,1,0,1,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1
2021,Massachusetts,Stockbridge,1877,60,11,42,7,11,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,8,2,0,5,0,1,0,0,13,0,0,3,3,0,0,0,7,2,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1
2021,Michigan,Stockbridge,1243,35,7,21,7,6,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,7,2,0,5,0,0,0,0,8,0,0,0,3,0,1,0,4,1,0,1,0,4,3,1,0,0,0,0,0,1,0,0,0,0,2
2022,Massachusetts,Stockbridge,1997,45,12,31,2,11,4,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,10,0,0,4,3,1,0,0,0,0,0,12,0,0,1,3,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,Michigan,Stockbridge,1251,33,9,20,4,7,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,14,0,0,2,2,0,2,4,4,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1
2022,California,Stockton,323501,24748,7515,16072,1161,6958,2602,3493,863,48,48,0,0,3,2,1,115,391,131,33,29,172,1,25,201,0,1691,197,3137,63,15,2337,716,1296,100,0,1,206,18,5742,41,50,1526,746,0,1715,1152,512,1516,988,185,22,479,366,113,1,0,0,1,0,25,10,5,4,1,624
2021,New Hampshire,Stoddard,1256,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,New Hampshire,Stoddard,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Georgia,Stone Mountain,6332,318,127,186,5,119,16,83,20,1,1,0,0,0,0,0,2,5,2,0,1,2,0,0,0,0,11,1,16,1,0,25,9,7,6,0,1,2,0,97,0,0,3,0,0,25,7,62,31,4,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2021,Georgia,Stone Mountain,6357,390,204,173,13,193,26,144,23,3,3,0,0,0,0,0,3,5,1,2,0,2,0,0,1,1,8,2,38,0,0,26,12,6,1,0,0,7,0,85,0,0,1,1,1,16,3,63,11,1,0,0,9,6,3,0,0,0,0,0,1,0,0,0,0,3
2022,Georgia,Stone Mountain,6541,380,146,224,10,136,20,112,4,0,0,0,0,1,1,0,4,5,2,1,0,1,0,1,0,0,23,3,31,0,0,40,11,16,6,1,1,4,1,94,0,0,3,0,0,27,5,59,25,5,3,0,6,4,2,0,0,0,0,0,0,0,0,0,0,4
2021,Illinois,Stone Park,4746,149,71,64,14,71,8,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,11,11,0,0,0,0,0,0,14,0,0,2,0,0,7,0,5,10,2,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,3
2020,Massachusetts,Stoneham,24329,663,100,549,14,89,15,52,22,0,0,0,0,0,0,0,1,10,4,0,0,6,0,0,1,0,39,9,50,0,1,312,181,2,129,0,0,0,0,110,0,0,13,9,0,0,0,88,22,0,5,0,8,8,0,0,0,0,0,0,2,0,0,0,0,4
2021,Massachusetts,Stoneham,24439,398,98,290,10,92,23,56,13,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,2,0,41,9,53,0,0,60,35,0,25,0,0,0,0,108,0,0,10,8,0,3,2,85,7,4,6,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,Massachusetts,Stoneham,22660,495,118,358,19,107,41,59,7,0,0,0,0,0,0,0,1,10,4,0,0,5,0,1,1,0,42,14,47,0,2,85,43,1,41,0,0,0,0,150,0,0,21,8,0,4,6,111,9,5,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,8
2021,North Carolina,Stoneville,1257,95,10,35,50,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,6,3,3,0,0,0,0,0,12,0,0,0,1,0,0,0,11,2,0,1,0,45,27,18,0,0,0,0,0,0,0,0,0,0,5
2022,North Carolina,Stoneville,1318,106,12,42,52,9,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,14,1,0,11,7,4,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,1,0,49,26,23,0,0,0,0,0,0,0,0,0,0,3
2020,Connecticut,Stonington,18563,473,144,300,29,135,5,51,79,0,0,0,0,0,0,0,0,9,0,0,5,3,0,1,1,0,19,12,54,3,0,51,2,12,7,0,0,30,0,144,1,0,9,11,0,24,0,99,14,2,0,0,20,14,6,0,0,0,0,0,1,0,0,0,0,8
2021,Connecticut,Stonington,18571,440,150,259,31,140,9,41,90,1,0,1,0,0,0,0,2,7,2,0,2,3,0,0,0,0,17,8,71,3,0,25,4,5,0,0,1,13,2,125,0,0,5,7,0,14,11,88,10,0,0,1,20,13,7,0,0,0,0,0,0,0,0,0,0,10
2022,Connecticut,Stonington,18549,452,163,273,16,156,9,65,82,0,0,0,0,0,0,0,1,6,0,0,2,4,0,0,0,0,15,5,82,1,0,25,2,3,0,0,4,16,0,137,1,2,7,6,0,17,14,90,6,2,0,1,11,8,3,0,0,0,0,0,0,0,0,0,0,4
2020,New York,Stony Point Town,15338,132,20,93,19,16,3,12,1,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,10,5,22,0,0,1,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,40,0,0,15,0,17,17,0,0,0,0,0,0,0,0,0,0,0,2
2021,New York,Stony Point Town,15309,108,14,75,19,13,3,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2,7,0,0,3,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,49,1,0,4,0,17,15,2,0,0,0,0,0,1,0,0,0,0,1
2022,New York,Stony Point Town,14749,149,38,89,22,30,5,21,4,2,2,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,3,2,14,0,0,2,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,50,3,2,13,0,13,11,2,0,0,0,0,0,2,0,0,0,0,7
2020,Iowa,Storm Lake,10282,600,194,265,141,182,32,73,77,0,0,0,0,0,0,0,0,12,7,0,0,4,1,0,4,2,24,12,61,0,0,27,6,9,9,3,0,0,0,124,0,0,34,1,0,3,0,86,10,1,0,0,131,81,50,0,0,0,0,0,4,0,0,0,0,6
2021,Iowa,Storm Lake,10414,677,229,269,179,214,26,131,57,0,0,0,0,0,0,0,1,14,2,0,0,11,1,0,2,2,31,34,60,0,0,25,8,8,4,0,0,5,0,100,0,0,18,1,0,12,0,69,12,1,2,0,162,97,65,0,0,0,0,0,4,1,0,0,1,12
2022,Iowa,Storm Lake,11274,649,214,247,188,201,37,114,50,0,0,0,0,0,0,0,1,12,2,1,1,8,0,0,0,0,28,14,58,1,2,22,10,7,1,0,1,3,0,114,0,0,30,1,0,22,2,59,8,0,0,4,161,97,64,0,0,0,0,0,9,0,0,0,0,14
2020,Iowa,Story City,3307,117,8,96,13,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,23,0,0,10,3,4,1,1,1,0,0,40,0,0,5,4,0,4,11,16,6,0,4,0,10,7,3,0,0,0,0,0,2,0,0,0,0,1
2021,Iowa,Story City,3320,135,24,101,10,22,2,20,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,2,19,0,0,16,4,3,4,0,2,3,0,53,0,0,0,2,0,31,6,14,3,0,1,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0
2022,Iowa,Story City,3443,87,16,65,6,15,4,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,8,0,0,10,3,2,3,0,1,1,0,34,0,0,1,4,0,12,1,16,8,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,1
2020,Massachusetts,Stoughton,29067,903,269,596,38,245,62,150,33,1,1,0,0,0,0,0,3,20,7,6,1,5,0,1,1,0,29,16,106,6,2,220,72,10,138,0,0,0,0,171,6,0,55,15,0,9,1,85,21,12,12,0,27,26,1,0,0,0,0,0,3,0,0,0,0,8
2020,Wisconsin,Stoughton,13164,429,69,296,64,55,14,34,7,2,0,2,0,0,0,0,6,6,2,0,0,3,0,1,0,0,30,3,76,3,1,30,16,8,3,0,0,3,0,141,2,1,58,22,0,28,2,28,10,1,1,0,60,31,29,0,0,0,0,0,2,0,0,0,0,2
2021,Massachusetts,Stoughton,29418,850,278,527,45,244,54,158,32,0,0,0,0,1,1,0,1,32,8,6,0,6,4,8,1,0,36,18,111,0,2,117,63,8,46,0,0,0,0,179,6,0,24,19,0,28,5,97,42,12,9,0,28,28,0,0,0,0,0,0,4,0,0,0,0,13
2022,Massachusetts,Stoughton,29204,1044,337,651,56,306,58,210,38,1,1,0,0,0,0,0,3,27,8,2,1,5,2,9,3,0,33,31,109,0,3,127,72,8,45,0,0,2,0,270,10,0,57,27,0,33,1,142,53,7,15,0,33,33,0,1,0,1,0,0,4,0,0,0,0,18
2022,Wisconsin,Stoughton,12948,503,70,379,54,62,13,44,5,0,0,0,0,0,0,0,1,7,1,0,0,6,0,0,1,0,18,7,133,0,3,53,22,14,7,0,0,10,0,151,0,0,71,21,0,12,1,46,13,0,0,0,38,22,16,0,0,0,0,0,6,0,0,0,0,10
2020,Massachusetts,Stow,7266,104,19,78,7,17,3,6,8,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,9,1,1,29,6,1,22,0,0,0,0,27,0,0,0,4,0,4,0,19,5,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2
2021,Massachusetts,Stow,7294,72,12,51,9,12,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,1,0,18,11,0,6,0,1,0,0,12,0,1,1,1,0,1,0,8,0,1,2,0,6,3,3,0,0,0,0,0,1,0,0,0,0,2
2022,Massachusetts,Stow,6989,108,23,82,3,17,3,9,5,0,0,0,0,0,0,0,0,6,1,0,0,0,4,1,1,0,7,3,14,1,1,25,15,3,7,0,0,0,0,29,0,0,0,11,0,3,0,15,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,Ohio,Stow,34244,1464,228,843,393,211,22,70,119,0,0,0,0,0,0,0,0,17,12,0,0,5,0,0,1,0,35,21,124,0,2,185,69,25,0,0,0,91,0,441,3,1,191,17,2,49,35,143,13,2,19,2,368,216,152,0,0,0,0,0,6,0,0,0,0,17
2020,Vermont,Stowe,4444,157,24,126,7,21,4,15,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,3,0,3,2,25,0,0,30,11,14,0,0,1,4,0,63,0,0,8,8,0,10,2,35,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,Vermont,Stowe,4460,140,10,120,10,8,3,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,4,3,27,2,0,15,4,3,0,0,3,5,0,63,0,0,11,6,0,8,0,38,1,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022,Vermont,Stowe,5359,192,16,162,14,13,2,10,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,9,4,26,0,0,36,6,12,0,0,4,14,0,70,0,0,12,3,0,10,0,45,3,0,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2020,New Hampshire,Strafford,4242,27,10,15,2,9,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,1,0,1,0,0,4,0,5,0,0,0,0,0,4,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,New Hampshire,Strafford,4314,35,8,24,3,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,6,2,0,0,0,1,0,6,0,0,1,2,0,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,Missouri,Strafford,2633,105,17,83,5,16,3,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,15,0,0,2,1,0,0,0,0,1,0,51,1,0,2,11,1,13,2,21,10,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1
2022,New Hampshire,Strafford,4324,18,11,5,2,10,1,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,Ohio,Strasburg,2697,36,14,16,6,14,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,2,0,9,0,0,2,1,1,1,3,1,1,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,2
2020,Virginia,Strasburg,6703,333,81,152,100,72,12,53,7,0,0,0,0,0,0,0,4,5,1,0,0,4,0,0,0,0,8,4,48,0,0,29,21,3,5,0,0,0,0,53,0,0,5,16,0,15,0,17,4,0,6,0,86,83,3,0,0,0,0,0,1,0,0,0,0,13
2021,Ohio,Strasburg,2697,50,14,25,11,13,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,2,0,18,0,0,3,5,0,2,0,8,0,0,0,0,8,4,4,0,0,0,0,0,1,0,0,0,0,2
2021,Virginia,Strasburg,6745,268,76,132,60,63,4,52,7,0,0,0,0,0,0,0,1,12,3,0,1,8,0,0,1,0,9,3,40,0,0,29,13,8,8,0,0,0,0,49,0,0,8,11,0,15,0,15,1,0,0,0,53,49,4,0,0,0,0,0,4,0,0,0,0,3
2022,Ohio,Strasburg,2696,39,21,11,7,21,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,7,0,0,2,4,0,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,2
2022,Virginia,Strasburg,7270,289,95,162,32,82,7,69,6,0,0,0,0,0,0,0,3,10,1,0,2,6,0,1,0,0,5,2,58,0,3,39,15,10,14,0,0,0,0,50,0,0,5,14,0,13,1,17,1,2,2,0,27,25,2,0,0,0,0,0,4,1,1,0,0,0
2020,Connecticut,Stratford,51895,1592,291,1258,43,275,18,186,71,3,2,0,1,0,0,0,0,13,1,1,0,10,0,1,3,0,106,6,189,0,4,95,17,21,15,0,4,38,0,656,0,1,186,16,0,203,45,205,165,31,3,0,28,27,1,0,0,0,0,0,0,0,0,0,0,15
2020,Oklahoma,Stratford,1525,33,7,24,2,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,6,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,Connecticut,Stratford,51683,1630,345,1233,52,319,29,202,88,1,1,0,0,0,0,0,3,22,8,4,1,6,1,2,2,0,79,7,179,0,2,90,25,8,18,0,6,33,0,707,1,0,246,12,0,146,115,187,129,38,0,2,20,19,1,0,0,0,0,0,0,0,0,0,0,30
2021,Oklahoma,Stratford,1522,53,25,26,2,23,0,18,5,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,3,1,0,2,1,1,0,0,0,0,0,10,0,0,0,0,1,4,1,4,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,Connecticut,Stratford,52320,1825,321,1455,49,308,21,178,109,0,0,0,0,0,0,0,1,12,9,1,0,2,0,0,2,1,41,21,256,1,7,166,40,11,34,0,7,73,1,801,0,0,291,15,0,125,148,222,129,28,2,2,19,16,3,0,0,0,0,0,6,0,0,0,0,22
2022,New Jersey,Stratford,6954,227,57,139,31,53,7,45,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,24,2,25,0,1,22,0,22,0,0,0,0,0,61,0,0,25,2,0,7,3,24,3,0,1,0,26,20,6,0,0,0,0,0,0,0,0,0,0,5
2022,Oklahoma,Stratford,1414,72,35,28,9,31,4,20,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,5,0,3,0,1,2,1,1,0,0,0,0,0,9,0,0,2,3,0,2,2,0,6,0,2,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0
2022,Texas,Stratford,1973,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2020,New Hampshire,Stratham,7521,108,25,74,9,20,2,13,5,1,1,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,2,2,15,0,1,25,2,0,0,0,2,21,0,25,0,0,4,7,0,3,1,10,0,0,3,0,6,6,0,0,0,0,0,0,2,0,0,0,0,1
2021,New Hampshire,Stratham,7707,122,30,83,9,24,1,19,4,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,1,0,1,4,11,0,1,43,6,5,3,0,6,23,0,21,0,0,2,8,0,1,1,9,1,0,0,0,7,7,0,0,0,0,0,0,1,0,0,0,0,1
2022,New Hampshire,Stratham,7844,114,25,79,10,18,1,13,4,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,1,5,21,1,2,31,6,8,1,0,1,14,1,16,0,0,3,4,0,1,0,8,1,0,1,0,7,7,0,0,0,0,0,0,2,0,0,0,0,1
2021,Kentucky,Strathmoor Village,662,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kentucky,Strathmoor Village,673,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Ohio,Streetsboro,16527,544,83,282,179,80,5,45,30,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,17,0,51,0,1,15,2,5,0,0,0,7,1,179,0,0,37,27,0,48,6,61,11,1,7,2,166,104,62,0,0,0,0,0,0,0,0,0,0,11
2021,Ohio,Streetsboro,16769,679,96,380,203,92,16,56,20,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,14,1,35,0,0,85,7,2,1,1,0,74,0,223,0,4,91,25,0,49,5,49,18,1,3,1,176,104,72,0,0,0,0,0,1,0,0,0,0,25
2022,Ohio,Streetsboro,17908,701,107,365,229,101,18,49,34,0,0,0,0,0,0,0,3,3,2,0,0,1,0,0,1,0,19,3,55,0,2,34,4,2,0,0,0,28,0,236,0,1,97,42,0,25,6,65,10,3,2,3,218,128,90,0,0,0,0,0,2,0,0,0,0,6
2020,Oklahoma,Stringtown,401,45,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,40,21,19,0,0,0,0,0,0,0,0,0,0,2
2021,Oklahoma,Stringtown,406,38,3,2,33,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,31,17,14,0,0,0,0,0,0,0,0,0,0,2
2022,Oklahoma,Stringtown,460,14,1,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,5,0,0,0,0,0,0,0,0,0,0,1
2021,Ohio,Strongsville,44745,874,194,515,165,175,45,116,14,0,0,0,0,0,0,0,2,17,7,0,0,9,1,0,0,0,18,11,23,0,0,61,11,21,0,0,0,29,0,361,2,1,253,34,0,23,4,44,23,2,16,1,127,65,62,0,0,0,0,0,1,0,0,0,0,36
2022,Ohio,Strongsville,45703,861,204,501,156,188,24,163,1,3,3,0,0,0,0,0,3,10,4,0,0,6,0,0,0,0,20,5,26,0,0,66,33,18,0,0,0,15,0,352,0,2,255,35,0,12,5,43,19,0,13,2,129,77,52,0,0,0,0,0,0,1,1,0,0,24
2020,Oklahoma,Stroud,2701,210,37,97,76,34,4,20,10,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,0,22,1,16,0,0,6,2,1,2,0,1,0,0,37,0,0,5,10,0,6,1,15,7,2,5,0,66,40,26,0,0,0,0,0,0,0,0,0,0,10
2021,Oklahoma,Stroud,2705,353,96,116,141,91,6,69,16,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,1,0,25,1,25,0,1,4,4,0,0,0,0,0,0,38,0,0,3,5,0,9,8,13,11,0,10,0,135,75,60,0,0,0,0,0,0,0,0,0,0,6
2022,Oklahoma,Stroud,2772,280,66,127,87,60,7,44,9,1,0,1,0,0,0,0,2,3,2,0,0,1,0,0,1,0,21,0,21,2,0,13,10,2,0,0,0,1,0,44,0,0,6,7,0,5,8,18,13,1,11,0,78,48,30,0,0,0,0,0,0,0,0,0,0,9
2020,Ohio,Struthers,10048,303,132,150,21,122,9,30,83,0,0,0,0,0,0,0,3,7,2,1,0,4,0,0,0,0,20,3,40,0,0,12,2,0,0,0,0,10,0,64,0,0,8,10,0,13,5,28,9,1,1,0,17,14,3,0,0,0,0,0,0,0,0,0,0,4
2021,Ohio,Struthers,9976,129,44,68,17,43,14,14,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,18,0,0,12,0,1,0,0,0,11,0,18,1,0,2,2,0,6,0,7,3,2,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,8
2020,Massachusetts,Sturbridge,9585,354,100,226,28,88,21,51,16,0,0,0,0,0,0,0,0,12,3,1,0,3,1,4,2,0,15,12,59,1,1,38,25,0,13,0,0,0,0,78,0,0,14,11,0,6,0,47,13,0,7,0,22,22,0,0,0,0,0,0,2,0,0,0,0,4
2021,Massachusetts,Sturbridge,9670,384,110,228,46,96,16,67,13,0,0,0,0,0,0,0,2,12,4,1,0,3,2,2,0,1,17,5,57,1,0,35,19,6,10,0,0,0,0,98,0,0,21,19,0,14,0,44,12,0,2,0,33,33,0,0,0,0,0,0,6,2,2,0,0,5
